customer_id,last_order_date,days_since_purchase,lifetime_value,total_orders,churn_risk_flag
14506,2011-11-22 13:02:00,5313,274.96,5,Active
17814,2010-11-29 14:21:00,5671,274.60,2,Active
16929,2011-12-06 08:37:00,5299,274.54,6,Active
13501,2011-02-24 18:59:00,5584,274.43,3,Active
13258,2011-11-16 13:27:00,5319,274.30,4,Active
16300,2010-10-05 13:14:00,5726,274.02,3,Active
15050,2011-09-29 13:22:00,5367,274.00,3,Active
15673,2011-05-09 12:20:00,5510,273.59,4,Active
16493,2011-09-21 11:10:00,5375,273.54,5,Active
16625,2011-03-10 12:50:00,5570,273.45,4,Active
14869,2011-12-01 12:36:00,5304,273.22,6,Active
14456,2011-12-04 13:59:00,5301,272.84,9,Active
18215,2011-09-11 16:05:00,5385,272.58,4,Active
15183,2010-06-10 10:43:00,5843,272.37,3,Active
17997,2011-09-26 16:13:00,5370,272.19,8,Active
12412,2011-09-26 10:16:00,5370,272.16,6,Active
13338,2011-07-05 09:06:00,5453,272.15,4,Active
14854,2011-09-22 17:00:00,5374,271.51,8,Active
16987,2011-12-06 17:26:00,5299,271.12,8,Active
16003,2011-11-10 09:56:00,5325,270.86,8,Active
14595,2011-10-14 15:26:00,5352,270.64,4,Active
18036,2011-11-07 14:40:00,5328,270.62,11,Active
13838,2011-12-04 11:00:00,5301,270.34,10,Active
12531,2010-01-22 14:17:00,5982,269.94,1,Active
15426,2011-11-20 15:36:00,5315,269.59,7,Active
14312,2011-10-24 09:46:00,5342,269.45,5,Active
16040,2011-10-05 13:47:00,5361,269.40,7,Active
13719,2011-11-06 15:02:00,5329,269.31,9,Active
13996,2010-11-18 16:27:00,5682,269.12,2,Active
14064,2011-08-18 18:11:00,5409,269.09,11,Active
13018,2011-10-06 14:59:00,5360,269.00,13,Active
17800,2011-11-02 12:57:00,5333,268.95,8,Active
12425,2011-09-22 17:31:00,5374,268.54,2,Active
16167,2010-10-21 15:32:00,5710,268.50,3,Active
13280,2011-01-27 16:29:00,5612,267.69,6,Active
17412,2010-12-16 17:48:00,5654,267.50,6,Active
15633,2010-06-13 15:54:00,5840,267.45,7,Active
15288,2010-11-03 16:28:00,5697,267.09,3,Active
13459,2010-03-25 10:24:00,5920,266.58,2,Active
13772,2011-09-04 11:22:00,5392,266.49,7,Active
15654,2011-11-30 13:08:00,5305,266.40,2,Active
17159,2011-11-18 10:52:00,5317,265.78,5,Active
17597,2011-05-10 11:54:00,5509,265.40,5,Active
16527,2011-09-19 16:21:00,5377,265.35,2,Active
15272,2011-10-13 12:59:00,5353,265.22,6,Active
17176,2011-05-22 12:41:00,5497,264.70,3,Active
17470,2011-10-26 12:42:00,5340,264.50,10,Active
15754,2011-09-27 10:12:00,5369,264.10,4,Active
14327,2011-06-29 13:58:00,5459,263.76,5,Active
16109,2011-05-05 09:17:00,5514,263.52,3,Active
12410,2011-02-04 10:38:00,5604,263.40,2,Active
14570,2011-03-04 10:58:00,5576,263.38,3,Active
16393,2011-11-28 13:58:00,5307,263.32,17,Active
14467,2011-11-15 12:33:00,5320,263.05,10,Active
15015,2010-07-01 19:16:00,5822,262.93,10,Active
12745,2010-08-10 10:14:00,5782,262.74,3,Active
14451,2011-05-29 12:35:00,5490,262.37,10,Active
14745,2011-07-21 14:41:00,5437,261.80,7,Active
14682,2010-10-07 09:53:00,5724,261.65,4,Active
15034,2011-11-24 12:11:00,5311,261.52,10,Active
16725,2011-02-10 16:52:00,5598,261.29,11,Active
16756,2011-05-09 09:33:00,5510,261.15,6,Active
13152,2010-09-14 12:27:00,5747,261.12,5,Active
16795,2010-12-09 14:08:00,5661,261.04,3,Active
14878,2011-11-27 11:15:00,5308,260.58,19,Active
16071,2011-10-26 11:14:00,5340,259.86,4,Active
15974,2011-10-31 13:13:00,5335,259.58,6,Active
18011,2010-12-01 17:35:00,5669,259.52,2,Active
12550,2011-09-21 14:35:00,5375,259.49,1,Active
14060,2011-11-17 12:59:00,5318,259.40,9,Active
15024,2011-10-11 12:27:00,5355,259.00,7,Active
12373,2011-02-01 13:10:00,5607,258.50,3,Active
12545,2011-09-25 13:39:00,5371,258.00,2,Active
13238,2011-11-16 16:26:00,5319,257.70,5,Active
13539,2011-09-15 10:18:00,5381,257.70,5,Active
16401,2011-05-01 12:35:00,5518,257.24,7,Active
15789,2010-12-16 14:35:00,5654,257.20,5,Active
12982,2011-04-11 11:51:00,5538,257.12,5,Active
16891,2011-12-08 11:15:00,5297,257.02,11,Active
17642,2011-08-12 09:11:00,5415,256.70,5,Active
17888,2011-10-11 12:36:00,5355,256.13,10,Active
16098,2011-06-07 16:21:00,5481,255.50,6,Active
14496,2010-10-27 12:57:00,5704,255.45,3,Active
12355,2011-05-09 13:49:00,5510,255.10,2,Active
16353,2011-08-28 13:42:00,5399,255.00,3,Active
12464,2011-11-29 13:33:00,5306,255.00,7,Active
14798,2011-02-02 15:26:00,5606,254.53,6,Active
17131,2011-12-04 12:52:00,5301,254.38,5,Active
12398,2011-10-25 10:27:00,5341,254.20,1,Active
15886,2011-10-10 14:25:00,5356,253.62,3,Active
16416,2011-11-13 12:50:00,5322,253.23,8,Active
16954,2011-12-02 16:46:00,5303,252.45,10,Active
14640,2011-08-04 11:38:00,5423,252.15,7,Active
15827,2011-03-04 11:49:00,5576,251.45,10,Active
17236,2010-12-12 11:49:00,5658,251.25,6,Active
17512,2011-11-11 12:11:00,5324,251.20,5,Active
14560,2011-11-08 13:10:00,5327,251.10,15,Active
16835,2011-08-03 13:50:00,5424,251.00,5,Active
15476,2010-11-12 11:33:00,5688,250.55,2,Active
15996,2011-09-12 15:14:00,5384,250.44,5,Active
14447,2011-11-21 08:28:00,5314,250.20,5,Active
16974,2010-07-05 10:18:00,5818,249.90,2,Active
14037,2010-12-10 11:39:00,5660,249.37,4,Active
17750,2011-09-01 17:09:00,5395,249.14,5,Active
17676,2011-12-05 15:16:00,5300,248.98,7,Active
13693,2010-11-12 12:51:00,5688,248.80,5,Active
17931,2011-07-28 18:33:00,5430,248.77,8,Active
17270,2010-08-27 14:09:00,5765,248.00,2,Active
14937,2011-10-14 12:29:00,5352,247.80,2,Active
14217,2011-11-28 12:08:00,5307,247.80,11,Active
14204,2011-12-07 13:38:00,5298,247.70,4,Active
17204,2011-06-17 14:45:00,5471,247.68,5,Active
18259,2011-11-15 12:34:00,5320,247.50,2,Active
14382,2011-11-13 16:18:00,5322,246.34,2,Active
12975,2010-09-29 09:46:00,5732,246.00,3,Active
15804,2011-09-06 15:14:00,5390,245.74,5,Active
13740,2011-04-13 10:32:00,5536,245.53,5,Active
12679,2011-10-12 12:30:00,5354,245.00,4,Active
17442,2011-08-10 12:25:00,5417,244.74,6,Active
15912,2011-06-14 14:29:00,5474,244.43,5,Active
13939,2011-11-16 13:33:00,5319,244.43,7,Active
14389,2011-10-05 15:17:00,5361,244.40,4,Active
15766,2011-10-06 17:03:00,5360,244.20,3,Active
14079,2010-01-26 17:19:00,5978,243.63,1,Active
12653,2010-07-01 09:56:00,5822,243.00,1,Active
13884,2011-12-02 16:30:00,5303,242.90,7,Active
15051,2011-11-16 15:38:00,5319,242.66,7,Active
14152,2011-09-25 12:54:00,5371,242.63,6,Active
16979,2011-12-06 12:21:00,5299,242.33,7,Active
15003,2010-08-23 15:44:00,5769,241.86,6,Active
14421,2011-05-12 10:49:00,5507,241.35,5,Active
17829,2011-02-14 12:46:00,5594,241.20,3,Active
18214,2010-06-27 11:21:00,5826,240.75,4,Active
12915,2011-07-14 11:34:00,5444,240.75,4,Active
16568,2010-03-08 14:51:00,5937,239.70,1,Active
12573,2011-04-26 15:52:00,5523,239.27,5,Active
13808,2011-12-04 12:18:00,5301,239.26,3,Active
17609,2011-10-30 12:14:00,5336,237.49,6,Active
17860,2010-12-06 12:41:00,5664,237.30,4,Active
13042,2010-04-20 13:43:00,5894,237.04,3,Active
12838,2011-11-06 12:20:00,5329,236.84,9,Active
14472,2011-08-28 11:01:00,5399,236.83,7,Active
17537,2011-11-10 10:56:00,5325,236.76,2,Active
14188,2011-11-09 12:45:00,5326,236.70,6,Active
16718,2010-12-05 13:03:00,5665,236.40,4,Active
14893,2011-11-30 12:31:00,5305,236.03,3,Active
13820,2010-10-17 13:46:00,5714,235.84,3,Active
16159,2011-03-03 12:27:00,5577,235.70,4,Active
18275,2010-05-10 15:46:00,5874,234.85,1,Active
17320,2011-04-17 14:09:00,5532,234.79,5,Active
16273,2010-02-21 16:02:00,5952,234.65,1,Active
13481,2011-08-23 13:27:00,5404,234.60,6,Active
17222,2011-10-05 13:58:00,5361,234.55,6,Active
15713,2011-07-19 13:34:00,5439,234.45,4,Active
12591,2011-01-26 14:35:00,5613,233.90,3,Active
13888,2011-08-12 10:13:00,5415,233.55,6,Active
12951,2011-01-24 10:05:00,5615,233.45,8,Active
17173,2011-11-25 08:55:00,5310,233.40,4,Active
13635,2011-10-03 10:55:00,5363,233.34,4,Active
18181,2011-11-15 15:08:00,5320,233.29,4,Active
14343,2010-10-14 13:05:00,5717,233.28,4,Active
12785,2010-12-10 13:48:00,5660,233.20,3,Active
14321,2011-11-29 09:47:00,5306,232.97,7,Active
16510,2010-08-29 13:58:00,5763,232.85,4,Active
18109,2011-11-09 11:04:00,5326,232.52,24,Active
14137,2010-01-13 12:30:00,5991,231.90,1,Active
18241,2011-09-01 14:47:00,5395,231.80,5,Active
13515,2011-09-28 11:26:00,5368,231.00,6,Active
13717,2011-10-14 14:16:00,5352,230.04,5,Active
14295,2010-09-27 09:48:00,5734,229.90,4,Active
13553,2010-02-03 12:21:00,5970,229.73,1,Active
13151,2011-02-17 12:29:00,5591,229.55,3,Active
16102,2011-10-28 13:19:00,5338,229.46,3,Active
13426,2011-12-09 08:59:00,5296,229.44,10,Active
17699,2010-08-20 09:39:00,5772,229.35,2,Active
18101,2011-11-28 13:37:00,5307,229.34,5,Active
17544,2010-11-14 14:57:00,5686,228.92,2,Active
17454,2011-04-20 11:19:00,5529,228.84,9,Active
12346,2010-06-28 13:53:00,5825,228.84,11,Active
13707,2011-01-28 13:27:00,5611,228.36,2,Active
15676,2011-11-21 12:40:00,5314,228.35,3,Active
16928,2011-04-18 16:37:00,5531,228.09,8,Active
17681,2010-01-15 11:53:00,5989,228.00,1,Active
12988,2011-02-20 14:31:00,5588,227.85,1,Active
17921,2011-07-14 18:56:00,5444,227.60,8,Active
18239,2011-05-05 12:38:00,5514,227.58,5,Active
14520,2011-12-08 09:46:00,5297,227.40,2,Active
15491,2011-08-31 10:30:00,5396,227.07,5,Active
17262,2011-04-26 15:58:00,5523,226.80,2,Active
14808,2011-10-31 12:21:00,5335,226.77,7,Active
14257,2011-10-06 16:54:00,5360,226.75,6,Active
12728,2011-09-29 15:31:00,5367,226.74,5,Active
12585,2011-04-19 13:39:00,5530,226.50,2,Active
16830,2011-11-01 11:35:00,5334,226.30,4,Active
16805,2011-06-19 11:23:00,5469,226.11,5,Active
13672,2011-02-11 13:53:00,5597,225.90,3,Active
12976,2011-05-12 09:55:00,5507,225.54,5,Active
14320,2011-05-17 09:24:00,5502,225.40,5,Active
17165,2010-11-23 13:35:00,5677,225.40,5,Active
12658,2011-11-21 10:22:00,5314,225.30,1,Active
14756,2010-11-22 09:22:00,5678,225.20,2,Active
17646,2011-03-03 10:09:00,5577,225.20,8,Active
17123,2011-07-01 10:47:00,5457,225.10,3,Active
13641,2010-03-09 07:37:00,5936,224.94,4,Active
12413,2011-10-04 09:00:00,5362,224.80,4,Active
15885,2011-09-08 10:43:00,5388,223.55,9,Active
12859,2010-09-07 12:20:00,5754,223.50,1,Active
16883,2011-06-05 12:51:00,5483,223.50,13,Active
14538,2011-03-28 14:57:00,5552,223.35,4,Active
12761,2010-09-08 12:17:00,5753,223.00,2,Active
13371,2010-07-22 17:33:00,5801,223.00,2,Active
17907,2010-03-09 12:33:00,5936,222.83,1,Active
17041,2011-11-13 11:21:00,5322,222.80,5,Active
12527,2011-02-18 09:41:00,5590,222.72,3,Active
13610,2011-11-27 15:38:00,5308,222.63,13,Active
13752,2011-08-07 14:16:00,5420,222.40,3,Active
13028,2011-11-17 11:10:00,5318,221.90,2,Active
12791,2010-12-01 11:27:00,5669,221.68,6,Active
17870,2011-12-07 15:07:00,5298,221.31,7,Active
15211,2010-12-09 16:08:00,5661,220.80,1,Active
14679,2010-11-23 11:51:00,5677,220.78,3,Active
13477,2011-05-12 13:10:00,5507,220.75,5,Active
12379,2011-09-19 10:09:00,5377,220.40,4,Active
12696,2010-10-01 10:43:00,5730,220.05,2,Active
13376,2011-09-01 16:16:00,5395,219.90,3,Active
16218,2011-08-17 09:16:00,5410,219.82,5,Active
14714,2010-10-28 17:46:00,5703,219.70,3,Active
13782,2011-11-27 11:54:00,5308,219.26,12,Active
12534,2011-08-01 10:26:00,5426,219.21,1,Active
16560,2010-11-07 12:04:00,5693,219.04,5,Active
12580,2011-04-07 10:24:00,5542,219.00,2,Active
16595,2011-10-09 13:15:00,5357,218.79,5,Active
17757,2011-12-05 16:04:00,5300,218.68,27,Active
13648,2010-11-04 14:46:00,5696,218.57,5,Active
12772,2011-10-11 09:19:00,5355,218.50,1,Active
13656,2011-06-28 10:31:00,5460,217.80,4,Active
14469,2010-10-19 14:30:00,5712,217.70,4,Active
12402,2011-01-20 13:49:00,5619,217.50,6,Active
13552,2011-10-04 15:19:00,5362,217.20,7,Active
18218,2011-03-03 12:24:00,5577,217.14,2,Active
16619,2011-03-21 08:18:00,5559,216.95,4,Active
16809,2011-11-16 15:45:00,5319,216.81,8,Active
17033,2011-09-14 14:34:00,5382,216.69,4,Active
15393,2011-11-23 16:48:00,5312,216.60,4,Active
17466,2011-11-29 13:15:00,5306,216.45,2,Active
18093,2010-08-26 11:13:00,5766,216.32,1,Active
14623,2011-11-07 13:56:00,5328,216.26,8,Active
16895,2011-10-06 12:15:00,5360,216.25,5,Active
12657,2011-11-28 15:47:00,5307,216.00,3,Active
13259,2011-10-09 10:48:00,5357,215.55,8,Active
12486,2010-10-04 12:14:00,5727,215.46,1,Active
15176,2010-02-10 10:36:00,5963,215.38,1,Active
14725,2011-11-15 12:42:00,5320,215.11,3,Active
18106,2011-01-14 12:23:00,5625,214.95,6,Active
12845,2011-03-14 10:55:00,5566,214.75,2,Active
15734,2011-08-17 10:50:00,5410,214.50,3,Active
17259,2011-07-14 15:01:00,5444,214.41,6,Active
15255,2011-10-04 12:43:00,5362,214.40,7,Active
15184,2011-11-10 13:41:00,5325,214.12,4,Active
12596,2011-10-19 13:02:00,5347,214.10,2,Active
12913,2011-11-24 10:39:00,5311,213.73,6,Active
12384,2011-11-11 08:39:00,5324,213.65,2,Active
15142,2011-10-24 12:51:00,5342,213.23,4,Active
13264,2010-09-23 12:42:00,5738,213.10,1,Active
15452,2011-11-10 12:13:00,5325,213.10,5,Active
17635,2010-04-28 10:51:00,5886,213.00,1,Active
15798,2010-08-04 09:13:00,5788,212.92,3,Active
17088,2011-11-11 14:23:00,5324,212.85,4,Active
12584,2011-12-06 09:35:00,5299,212.70,5,Active
16087,2010-10-26 09:59:00,5705,211.80,2,Active
14080,2010-10-22 14:04:00,5709,211.74,4,Active
18263,2011-11-14 09:00:00,5321,211.24,2,Active
13243,2011-05-20 13:14:00,5499,211.24,5,Active
16797,2010-11-11 19:14:00,5689,211.17,5,Active
17666,2011-12-06 09:06:00,5299,211.08,3,Active
12694,2011-09-30 13:06:00,5366,210.60,3,Active
14533,2011-09-11 15:35:00,5385,210.30,3,Active
15164,2011-10-02 12:05:00,5364,210.10,9,Active
12684,2011-12-02 09:53:00,5303,210.00,7,Active
16124,2010-10-17 12:56:00,5714,210.00,3,Active
12397,2011-11-04 09:52:00,5331,210.00,2,Active
12675,2010-05-10 16:44:00,5874,209.80,1,Active
13959,2011-09-21 15:06:00,5375,209.70,6,Active
13611,2011-09-11 14:51:00,5385,209.37,8,Active
17656,2011-09-27 13:04:00,5369,209.26,4,Active
17047,2011-09-15 13:27:00,5381,209.24,6,Active
18283,2011-12-06 12:02:00,5299,209.20,17,Active
17218,2011-11-28 13:27:00,5307,208.69,11,Active
13290,2010-09-27 16:29:00,5734,208.63,1,Active
14625,2010-11-30 12:33:00,5670,208.15,5,Active
16921,2011-10-09 16:22:00,5357,208.08,3,Active
14590,2010-10-11 12:00:00,5720,207.57,18,Active
16526,2011-06-21 12:02:00,5467,207.45,2,Active
17214,2011-10-10 13:17:00,5356,207.40,6,Active
14404,2011-08-23 11:16:00,5404,207.37,8,Active
12793,2011-01-09 12:12:00,5630,207.00,3,Active
14502,2011-11-20 11:50:00,5315,206.84,9,Active
12463,2011-10-17 13:44:00,5349,206.73,4,Active
14556,2010-04-22 14:57:00,5892,206.62,3,Active
13462,2010-10-25 10:00:00,5706,206.14,4,Active
15330,2011-11-07 17:50:00,5328,205.92,2,Active
17851,2010-10-13 15:13:00,5718,205.90,6,Active
16147,2011-07-29 09:57:00,5429,205.60,5,Active
16108,2011-09-16 11:48:00,5380,205.50,4,Active
18221,2011-11-17 14:40:00,5318,205.46,6,Active
17496,2010-12-16 08:39:00,5654,204.85,4,Active
12537,2010-10-27 08:36:00,5704,204.65,1,Active
13476,2011-06-14 12:00:00,5474,204.30,5,Active
16857,2010-09-23 10:49:00,5738,204.30,1,Active
14193,2011-10-03 09:34:00,5363,203.85,3,Active
13240,2011-09-04 14:08:00,5392,203.83,7,Active
12840,2011-05-09 14:10:00,5510,203.70,4,Active
18219,2011-12-07 11:43:00,5298,203.64,12,Active
12673,2011-12-04 13:55:00,5301,203.60,3,Active
12576,2011-11-04 10:11:00,5331,203.56,7,Active
18242,2011-09-28 13:43:00,5368,203.35,6,Active
15602,2011-01-31 14:13:00,5608,203.00,9,Active
14309,2011-06-09 17:37:00,5479,202.92,3,Active
15478,2011-10-14 11:09:00,5352,202.55,2,Active
17731,2011-08-03 13:39:00,5424,202.10,5,Active
13650,2011-09-12 12:45:00,5384,201.78,6,Active
14121,2011-12-06 12:19:00,5299,201.70,3,Active
13684,2011-02-27 10:13:00,5581,201.50,4,Active
18190,2011-05-31 14:48:00,5488,201.45,5,Active
14522,2011-09-08 15:39:00,5388,201.40,5,Active
14398,2010-11-03 13:46:00,5697,201.38,2,Active
16156,2011-11-15 17:14:00,5320,201.32,6,Active
17343,2010-12-19 15:07:00,5651,201.25,6,Active
18149,2011-10-20 12:04:00,5346,201.10,6,Active
18057,2010-11-11 16:55:00,5689,200.92,3,Active
15012,2011-10-17 12:22:00,5349,200.62,3,Active
17724,2011-09-29 15:26:00,5367,200.30,3,Active
15879,2010-10-31 16:21:00,5700,200.27,3,Active
13092,2011-09-30 11:18:00,5366,200.16,5,Active
12399,2011-08-12 13:15:00,5415,200.04,7,Active
12461,2011-09-06 16:57:00,5390,200.00,1,Active
12697,2011-11-11 08:47:00,5324,200.00,3,Active
17547,2010-11-29 09:41:00,5671,199.80,2,Active
15191,2010-09-02 15:37:00,5759,199.45,3,Active
16292,2011-08-10 12:24:00,5417,199.45,4,Active
17251,2010-12-12 11:06:00,5658,199.40,3,Active
13977,2010-10-24 14:08:00,5707,198.60,1,Active
14891,2011-06-05 10:58:00,5483,198.60,3,Active
15067,2011-03-02 12:10:00,5578,198.30,2,Active
18258,2010-08-05 13:42:00,5787,198.30,2,Active
14231,2011-06-09 11:05:00,5479,198.16,4,Active
18077,2011-01-25 10:38:00,5614,198.15,7,Active
13023,2011-10-06 16:27:00,5360,198.00,3,Active
12926,2010-10-24 15:57:00,5707,197.92,4,Active
16834,2010-02-03 14:24:00,5970,197.76,1,Active
14748,2011-08-08 12:28:00,5419,197.65,4,Active
15128,2011-10-10 13:54:00,5356,197.56,5,Active
15134,2011-11-25 08:55:00,5310,197.40,6,Active
15819,2011-03-08 09:45:00,5572,197.40,5,Active
13718,2011-04-07 13:24:00,5542,197.40,2,Active
14549,2011-02-01 13:47:00,5607,197.32,4,Active
15920,2011-07-08 15:31:00,5450,197.18,9,Active
15799,2011-09-25 12:46:00,5371,196.97,4,Active
13514,2011-09-27 09:39:00,5369,196.90,3,Active
15884,2009-12-03 18:23:00,6032,196.85,1,Active
15531,2011-12-01 18:43:00,5304,196.74,2,Active
12863,2010-07-08 13:59:00,5815,196.65,2,Active
13036,2010-01-24 11:35:00,5980,196.60,1,Active
16787,2010-11-07 11:01:00,5693,196.56,3,Active
14214,2011-06-22 13:59:00,5466,196.50,2,Active
13750,2011-10-17 12:16:00,5349,196.05,4,Active
12905,2010-05-12 10:05:00,5872,196.00,2,Active
12762,2011-12-02 10:23:00,5303,196.00,2,Active
13601,2011-10-25 17:31:00,5341,195.96,4,Active
17742,2011-01-11 10:04:00,5628,195.90,5,Active
16004,2010-08-22 11:47:00,5770,195.60,3,Active
14172,2010-04-13 13:26:00,5901,195.45,3,Active
14136,2010-11-04 11:53:00,5696,195.15,5,Active
14405,2010-11-18 11:40:00,5682,195.00,1,Active
13927,2011-09-26 12:00:00,5370,194.60,2,Active
12935,2011-12-07 17:25:00,5298,194.50,9,Active
13704,2011-12-04 15:13:00,5301,194.30,7,Active
16727,2010-12-10 13:48:00,5660,194.18,4,Active
12605,2010-11-28 14:18:00,5672,193.80,4,Active
12492,2011-10-07 15:15:00,5359,193.65,3,Active
13015,2011-10-17 13:19:00,5349,193.53,5,Active
17434,2011-12-07 13:16:00,5298,193.48,6,Active
14693,2011-03-20 12:50:00,5560,193.41,6,Active
13221,2011-04-13 16:58:00,5536,193.41,2,Active
16639,2011-11-08 13:20:00,5327,193.40,4,Active
13652,2011-03-28 09:21:00,5552,193.28,4,Active
17977,2011-11-10 13:28:00,5325,193.28,2,Active
12674,2011-11-01 12:12:00,5334,192.40,4,Active
14481,2011-06-28 10:38:00,5460,192.39,5,Active
13835,2011-11-14 15:37:00,5321,192.36,7,Active
12394,2011-10-07 08:08:00,5359,192.00,2,Active
16745,2011-07-19 12:19:00,5439,191.90,7,Active
14489,2011-05-16 14:51:00,5503,191.70,4,Active
14499,2011-11-13 13:01:00,5322,191.55,7,Active
13983,2010-12-08 10:38:00,5662,191.20,4,Active
13742,2011-06-13 17:08:00,5475,191.00,8,Active
15891,2011-04-27 12:35:00,5522,190.80,1,Active
16296,2010-03-23 13:11:00,5922,190.70,4,Active
17028,2010-05-07 15:33:00,5877,190.70,3,Active
16818,2011-11-29 10:41:00,5306,190.66,7,Active
17878,2011-10-27 11:24:00,5339,190.54,2,Active
18006,2011-11-16 16:52:00,5319,190.50,4,Active
16254,2010-11-26 13:22:00,5674,190.47,3,Active
16906,2011-09-19 11:49:00,5377,190.44,6,Active
14503,2011-12-06 13:30:00,5299,190.14,5,Active
16611,2010-11-01 09:33:00,5699,190.00,4,Active
16101,2011-09-30 10:18:00,5366,189.90,4,Active
13453,2011-02-23 09:44:00,5585,189.80,2,Active
12811,2011-03-24 09:42:00,5556,189.50,5,Active
15600,2010-09-14 09:36:00,5747,189.40,3,Active
17627,2010-08-18 11:27:00,5774,189.16,1,Active
14741,2010-12-13 11:44:00,5657,189.00,3,Active
14265,2011-07-14 09:10:00,5444,189.00,2,Active
15763,2011-11-08 09:44:00,5327,188.85,2,Active
14154,2011-04-14 16:26:00,5535,188.80,5,Active
14591,2011-11-24 13:57:00,5311,188.17,4,Active
16812,2010-12-14 12:35:00,5656,188.10,4,Active
13443,2010-09-17 12:31:00,5744,187.95,4,Active
12667,2011-10-12 17:00:00,5354,187.90,1,Active
13310,2011-11-11 17:23:00,5324,187.80,4,Active
14988,2011-05-12 12:05:00,5507,187.58,7,Active
15171,2011-01-12 15:36:00,5627,187.50,1,Active
17282,2011-02-13 11:36:00,5595,186.94,3,Active
18180,2011-12-05 08:39:00,5300,186.85,5,Active
15972,2010-09-09 12:58:00,5752,186.60,4,Active
12711,2010-04-07 11:59:00,5907,185.67,2,Active
16235,2011-10-30 10:56:00,5336,185.11,6,Active
13507,2011-12-06 13:13:00,5299,185.01,4,Active
12741,2010-06-28 14:36:00,5825,185.00,2,Active
16474,2011-11-22 14:04:00,5313,184.74,5,Active
16412,2011-10-17 12:35:00,5349,184.45,5,Active
17990,2011-04-17 11:44:00,5532,184.20,4,Active
13381,2011-09-11 15:35:00,5385,184.00,6,Active
13466,2011-06-08 16:39:00,5480,183.80,3,Active
17201,2011-10-17 11:55:00,5349,183.16,4,Active
15245,2011-07-28 18:56:00,5430,182.90,4,Active
18029,2010-03-07 15:30:00,5938,182.88,1,Active
12525,2010-07-29 16:08:00,5794,182.73,2,Active
15439,2010-10-31 10:38:00,5700,182.70,2,Active
12810,2010-06-23 10:53:00,5830,182.64,2,Active
16317,2011-08-12 12:46:00,5415,182.40,4,Active
14322,2010-10-05 12:59:00,5726,182.40,3,Active
16887,2011-11-04 14:07:00,5331,182.40,3,Active
14475,2011-09-29 10:46:00,5367,182.20,4,Active
14198,2011-11-21 16:35:00,5314,181.90,7,Active
13475,2011-06-01 13:52:00,5487,181.86,4,Active
16513,2011-11-20 13:39:00,5315,181.85,2,Active
17962,2011-07-20 14:16:00,5438,181.80,4,Active
12445,2011-11-17 18:43:00,5318,181.65,2,Active
15228,2011-10-04 13:56:00,5362,181.65,4,Active
14232,2011-10-28 11:09:00,5338,181.41,4,Active
13753,2010-04-20 14:08:00,5894,181.20,3,Active
14284,2011-11-09 08:11:00,5326,180.75,2,Active
14276,2011-09-02 09:45:00,5394,180.20,5,Active
16838,2011-02-24 15:01:00,5584,180.18,3,Active
12439,2010-01-26 12:11:00,5978,180.08,2,Active
12427,2011-11-18 08:56:00,5317,180.00,3,Active
12640,2011-11-16 11:52:00,5319,180.00,3,Active
