customer_id,lifetime_value,days_since_purchase,total_orders,churn_risk_flag
11935,1475.7918967857026,371,41,Mid Value At Risk
11936,164.73561015244957,291,13,Active
11937,1298.1940617990351,332,34,Mid Value At Risk
11938,490.267317185964,94,36,Active
11939,527.721758043034,261,30,Active
11940,114.61604551832212,482,25,Active
11941,67.2285136586587,278,2,Active
11942,1041.3840811611512,359,36,Mid Value At Risk
11943,548.87553167748,205,18,Active
11944,459.368403312905,185,5,Active
11945,1046.0108810520303,175,19,Mid Value At Risk
11946,1160.2837591739083,438,42,Mid Value At Risk
11947,138.44354460831957,387,18,Active
11948,753.7488103334776,380,32,Active
11949,116.34815962229979,309,21,Active
11950,1113.4479102618795,468,10,Mid Value At Risk
11951,855.9152804927552,415,37,Active
11952,2510.1062287682594,69,49,Active
11953,57.160726006825826,472,22,Active
11954,46.99762145986997,104,13,Active
11955,265.23703487589125,246,17,Active
11956,242.73018508510654,161,9,Active
11957,226.92951703658179,200,24,Active
11958,1893.7379793730474,216,44,Mid Value At Risk
11959,229.6617508508853,434,14,Active
11960,253.90814052335583,212,46,Active
11961,1139.6898028777289,16,8,Active
11962,477.89127909204564,498,37,Active
11963,1199.4291186067678,372,19,Mid Value At Risk
11964,54.08035100954013,332,28,Active
11965,534.8747936829894,205,46,Active
11966,27.353219950359865,365,41,Active
11967,51.76156120850553,490,30,Active
11968,1895.3000945163872,39,7,Active
11969,119.95663923715603,89,26,Active
11970,608.1490248497679,430,40,Active
11971,423.59313753484906,256,46,Active
11972,341.36324447562924,480,46,Active
11973,1840.7359496070615,254,11,Mid Value At Risk
11974,17.65203948400122,216,14,Active
11975,872.0147046661516,368,21,Active
11976,2646.0439835746934,303,8,Mid Value At Risk
11977,657.0902882246817,172,3,Active
11978,2209.445162335295,137,28,Mid Value At Risk
11979,42.93827063665924,488,29,Active
11980,434.11908183783686,498,23,Active
11981,241.05467724055097,471,18,Active
11982,1049.9028504585124,384,35,Mid Value At Risk
11983,3183.260943073346,178,13,Mid Value At Risk
11984,237.1415580669211,77,12,Active
11985,849.4570078640253,188,47,Active
11986,176.61473210742372,480,5,Active
11987,666.5349937183666,498,39,Active
11988,498.7961345378575,15,11,Active
11989,2860.592904726492,292,11,Mid Value At Risk
11990,750.2715424301866,497,47,Active
11991,344.01902140232846,319,42,Active
11992,96.91715486049614,325,47,Active
11993,131.18949097714903,214,31,Active
11994,204.24102011270583,208,31,Active
11995,231.17742844909586,169,13,Active
11996,1520.9883954104885,330,14,Mid Value At Risk
11997,659.0107880934356,280,49,Active
11998,592.8469158283548,466,45,Active
11999,97.52520507303832,305,42,Active
12000,1573.68893132407,146,25,Mid Value At Risk
12001,1026.4540894990885,263,33,Mid Value At Risk
12002,56.053354175613045,4,33,Active
12003,984.3495204819634,90,15,Active
12004,627.4002404939071,453,16,Active
12005,68.20699637573462,60,44,Active
12006,490.43529648536196,311,38,Active
12007,530.399054731948,16,6,Active
12008,145.00126209745318,227,44,Active
12009,2330.5575419195966,474,25,Mid Value At Risk
12010,1517.564646587748,466,15,Mid Value At Risk
12011,884.5635122081743,29,4,Active
12012,496.3569917351085,151,4,Active
12013,424.50373740547525,245,30,Active
12014,842.0858674512468,270,34,Active
12015,630.7259794430339,79,27,Active
12016,51.43722402170125,433,31,Active
12017,574.7763375472283,289,32,Active
12018,1313.5838306945059,153,44,Mid Value At Risk
12019,491.8235961057841,277,39,Active
12020,42.68397880675946,401,9,Active
12021,1234.4640854489896,279,41,Mid Value At Risk
12022,179.8797869486992,57,8,Active
12023,239.39447259869618,491,14,Active
12024,143.9775547339213,465,33,Active
12025,320.63888837737136,186,23,Active
12026,1130.937398253213,398,21,Mid Value At Risk
12027,586.1524268192343,93,12,Active
12028,183.41106782967074,276,2,Active
12029,1681.8739210123902,158,13,Mid Value At Risk
12030,1693.4280408638674,275,4,Mid Value At Risk
12031,1635.7441440819493,181,20,Mid Value At Risk
12032,218.28333312553661,359,48,Active
12033,480.0743171458344,440,14,Active
12034,3359.212579943961,77,30,Active
12035,1182.7714977462228,466,29,Mid Value At Risk
12036,22.03462290950522,151,8,Active
12037,53.942070255288414,446,12,Active
12038,498.7944782168503,238,41,Active
12039,1919.4548397229446,289,38,Mid Value At Risk
12040,618.9684688031364,231,26,Active
12041,551.0253912391137,488,2,Active
12042,89.16877961328353,18,40,Active
12043,855.5071545047699,73,14,Active
12044,1381.2411605041596,417,6,Mid Value At Risk
12045,382.97076957374736,416,42,Active
12046,1195.5023346706973,189,40,Mid Value At Risk
12047,2670.0521296416787,438,31,Mid Value At Risk
12048,182.29019449073047,17,17,Active
12049,592.7440621617086,19,25,Active
12050,270.7738935112431,219,32,Active
12051,1259.4667545739792,326,12,Mid Value At Risk
12052,689.4294727517159,483,49,Active
12053,805.3716142666208,120,13,Active
12054,1279.250175560853,101,19,Active
12055,403.3057567374243,34,44,Active
12056,1972.9313700903724,84,48,Active
12057,609.1902699643049,409,25,Active
12058,137.5372892714547,196,31,Active
12059,952.3166275971104,330,37,Active
12060,1261.039876739164,202,25,Mid Value At Risk
12061,304.72923583656825,344,16,Active
12062,1556.93198441069,341,38,Mid Value At Risk
12063,1892.7885168249331,11,43,Active
12064,259.37116765637154,347,49,Active
12065,3284.5576978253907,400,23,Mid Value At Risk
12066,121.32047230440442,218,14,Active
12067,180.53305305174064,445,6,Active
12068,162.89320021405737,253,25,Active
12069,1795.375291347306,222,23,Mid Value At Risk
12070,849.7299108277626,383,43,Active
12071,131.99810100024303,369,12,Active
12072,464.31695591189754,80,13,Active
12073,764.2290684383695,7,36,Active
12074,69.72322026692588,272,39,Active
12075,1712.4843522738186,227,34,Mid Value At Risk
12076,1302.0959075628864,16,6,Active
12077,562.8922624654689,424,38,Active
12078,2732.07353844007,12,40,Active
12079,432.6993816235158,291,8,Active
12080,3313.6683011609393,241,8,Mid Value At Risk
12081,881.9034973077512,21,40,Active
12082,805.5661675948168,178,33,Active
12083,145.1742365653078,427,34,Active
12084,1709.1668992704444,228,44,Mid Value At Risk
12085,446.1796250801802,496,15,Active
12086,141.6125955861475,273,36,Active
12087,10.150135298348498,288,35,Active
12088,656.3403533711005,297,46,Active
12089,599.6040917268025,134,22,Active
12090,1016.5278757976753,472,23,Mid Value At Risk
12091,1767.6988845883425,283,40,Mid Value At Risk
12092,66.18944014443959,404,45,Active
12093,1051.913035008474,153,22,Mid Value At Risk
12094,166.02479532421532,66,5,Active
12095,1562.5406820548467,137,31,Mid Value At Risk
12096,1367.6873716888035,92,13,Active
12097,622.6046674392804,437,28,Active
12098,990.96955464965,317,20,Active
12099,301.9105204891172,422,33,Active
12100,509.6674294315693,259,16,Active
12101,1379.1471247671702,468,29,Mid Value At Risk
12102,491.861054739266,454,23,Active
12103,354.28223694924503,103,24,Active
12104,545.3108432678914,481,34,Active
12105,1409.368796213939,55,7,Active
12106,326.62491237146696,257,38,Active
12107,152.69753515303648,101,37,Active
12108,995.8747853882269,198,4,Active
12109,1398.8598186279185,301,34,Mid Value At Risk
12110,84.85526087847073,226,42,Active
12111,219.4169746465082,431,22,Active
12112,122.49482724866812,463,5,Active
12113,342.0966892448449,237,42,Active
12114,478.7802783361697,26,23,Active
12115,1105.2885555870582,121,15,Mid Value At Risk
12116,842.4850604284012,398,31,Active
12117,776.0244922791447,182,9,Active
12118,347.5546971255768,199,43,Active
12119,1473.3358760274466,302,25,Mid Value At Risk
12120,509.84787523514086,255,25,Active
12121,3094.5939332759126,122,49,Mid Value At Risk
12122,804.4083016078181,31,21,Active
12123,107.9822857448202,472,9,Active
12124,902.0479556086043,315,48,Active
12125,314.5573575356882,479,38,Active
12126,927.5238912199092,285,22,Active
12127,57.74792405563546,106,43,Active
12128,153.7825523672972,224,23,Active
12129,1548.8952408145042,273,49,Mid Value At Risk
12130,206.1668346454279,398,4,Active
12131,1451.4059296902656,232,29,Mid Value At Risk
12132,261.99931150299784,420,15,Active
12133,823.7510142001879,256,1,Active
12134,947.7298947437109,442,30,Active
12135,575.0259850308396,496,29,Active
12136,291.4324401511857,24,20,Active
12137,191.26020813174864,109,33,Active
12138,27.002095368448575,191,41,Active
12139,289.8628895209674,347,44,Active
12140,847.1197968737761,25,36,Active
12141,2228.439556727499,187,22,Mid Value At Risk
12142,1639.6234128771193,288,13,Mid Value At Risk
12143,1162.1688197979024,116,7,Active
12144,1242.6250747309612,338,8,Mid Value At Risk
12145,874.8637471373386,366,28,Active
12146,241.19425063781614,402,45,Active
12147,1901.8040737560725,37,43,Active
12148,888.7073739360551,282,9,Active
12149,657.5859903091043,137,25,Active
12150,94.11695830741172,227,16,Active
12151,473.9981787071497,320,10,Active
12152,493.4798598423964,328,11,Active
12153,1599.4025534855714,404,31,Mid Value At Risk
12154,632.8695191886114,182,12,Active
12155,382.9456451580628,362,31,Active
12156,3010.893728281871,86,14,Active
12157,93.8750397014068,467,44,Active
12158,439.304558921068,414,32,Active
12159,34.346606645505126,53,17,Active
12160,1077.3639597305166,348,35,Mid Value At Risk
12161,2001.5760249311022,355,1,Mid Value At Risk
12162,262.8447319312155,235,29,Active
12163,1563.4698364102637,447,4,Mid Value At Risk
12164,276.49557433463946,267,23,Active
12165,1933.2318276911767,287,28,Mid Value At Risk
12166,1121.8151132897356,433,16,Mid Value At Risk
12167,1307.422213741151,496,12,Mid Value At Risk
12168,14.53651713133157,487,21,Active
12169,2633.379977949118,100,45,Active
12170,1037.6632417317464,478,17,Mid Value At Risk
12171,290.7882891181784,87,40,Active
12172,1414.7218972839262,403,13,Mid Value At Risk
12173,264.4952620858553,396,32,Active
12174,1649.305437931533,15,37,Active
12175,95.54987398487538,415,15,Active
12176,973.0684000353493,427,12,Active
12177,622.4386967738043,101,49,Active
12178,81.21385722120762,165,15,Active
12179,221.5454679106411,463,34,Active
12180,9.985286780022417,29,6,Active
12181,506.0451013282256,114,17,Active
12182,286.78727586975555,107,48,Active
12183,729.7542803324576,410,49,Active
12184,282.18937595618934,364,20,Active
12185,285.2475164997393,130,9,Active
12186,1087.544978261621,84,5,Active
12187,39.47223459196429,271,23,Active
12188,1865.569889752943,244,33,Mid Value At Risk
12189,1529.862025291261,388,38,Mid Value At Risk
12190,881.6257436107296,214,14,Active
12191,719.5893120610722,306,17,Active
12192,1782.7431123544447,166,19,Mid Value At Risk
12193,163.977900867191,279,33,Active
12194,65.80940825928194,59,1,Active
12195,219.03403202745514,90,13,Active
12196,1266.1521886901871,371,46,Mid Value At Risk
12197,28.228434796261205,331,27,Active
12198,699.3647513756537,412,6,Active
12199,4311.9104870880665,194,6,Mid Value At Risk
12200,1548.666995068615,123,33,Mid Value At Risk
12201,589.5884576070542,136,30,Active
12202,52.60498572202521,413,46,Active
12203,1424.0553234613915,139,35,Mid Value At Risk
12204,730.9922060349644,229,23,Active
12205,97.67354184225383,274,10,Active
12206,78.8467704595692,439,19,Active
12207,1923.0461846274711,50,28,Active
12208,884.9936885504409,398,23,Active
12209,1414.216255617924,118,4,Active
12210,1689.432296603953,202,20,Mid Value At Risk
12211,678.4802696519362,483,19,Active
12212,582.930541049263,393,42,Active
12213,450.29523367565946,483,27,Active
12214,304.94577609070654,395,34,Active
12215,456.1717519065071,191,4,Active
12216,1189.3503397333807,364,38,Mid Value At Risk
12217,736.8887262536882,460,7,Active
12218,1784.3848845034688,323,48,Mid Value At Risk
12219,468.6980191375552,181,7,Active
12220,747.3389030122311,423,26,Active
12221,798.2339677527411,78,26,Active
12222,716.5969045276104,440,19,Active
12223,970.2326500423823,412,9,Active
12224,216.8524157732902,75,20,Active
12225,574.5484775219311,295,42,Active
12226,88.05263478266467,281,45,Active
12227,388.2709899992477,21,16,Active
12228,535.0244869350025,394,17,Active
12229,844.9579447354306,171,22,Active
12230,2405.1281049855543,15,13,Active
12231,734.3357794664802,211,12,Active
12232,1088.7942610852735,48,10,Active
12233,564.6067910845418,86,1,Active
12234,804.3249797739213,149,32,Active
12235,58.858862796904035,188,30,Active
12236,234.84377910811128,372,8,Active
12237,359.3494085675924,492,21,Active
12238,511.675053253767,480,22,Active
12239,37.37878720187297,306,18,Active
12240,120.68072843039776,151,2,Active
12241,259.2714032826729,141,48,Active
12242,2847.1991193852728,69,44,Active
12243,321.9920389152896,260,9,Active
12244,526.2874421030008,476,3,Active
12245,174.6220403565144,334,26,Active
12246,754.8885801119328,456,21,Active
12247,263.56274232912966,9,30,Active
12248,185.53815883940015,121,28,Active
12249,581.4833514595365,371,36,Active
12250,4.416809549847818,419,26,Active
12251,6.154841816320241,101,34,Active
12252,197.81458949394448,149,8,Active
12253,29.930052670556663,442,10,Active
12254,91.45441533021298,146,48,Active
12255,331.0325147240247,353,43,Active
12256,1297.9604875405169,456,14,Mid Value At Risk
12257,678.9965940730502,243,40,Active
12258,575.04728079045,241,15,Active
12259,277.9330056293179,337,17,Active
12260,2147.705874868973,43,18,Active
12261,404.69042125973465,95,32,Active
12262,72.89680809326046,226,38,Active
12263,767.9151809679632,6,23,Active
12264,96.68475589653033,214,46,Active
12265,338.76862193861245,206,23,Active
12266,566.4656237757969,67,35,Active
12267,1658.5928018391332,396,39,Mid Value At Risk
12268,544.2583397247624,100,15,Active
12269,969.2244096740081,12,24,Active
12270,3948.8125935824883,237,28,Mid Value At Risk
12271,112.78013273278525,322,16,Active
12272,256.97070643752136,258,16,Active
12273,401.46109186917994,399,40,Active
12274,438.3073484171712,407,39,Active
12275,423.49190192502624,413,6,Active
12276,1905.3979061695316,337,2,Mid Value At Risk
12277,1001.5020929355403,480,13,Mid Value At Risk
12278,749.0013341054021,135,44,Active
12279,296.1239918635191,222,47,Active
12280,1388.864795102169,156,9,Mid Value At Risk
12281,2481.950715038525,142,34,Mid Value At Risk
12282,1377.182248692053,428,17,Mid Value At Risk
12283,1.2530649984333986,158,27,Active
12284,809.363748053697,465,29,Active
12285,41.99131799603565,416,37,Active
12286,238.30145857798053,494,43,Active
12287,49.09591486557305,326,22,Active
12288,740.6597345030336,371,24,Active
12289,928.1942123558084,344,7,Active
12290,97.2710891654504,262,34,Active
12291,387.39743691948837,283,48,Active
12292,487.3927086166314,338,12,Active
12293,368.4267584949915,344,23,Active
12294,103.19905893129385,229,15,Active
12295,434.3317313471046,376,33,Active
12296,1112.8141517824592,280,13,Mid Value At Risk
12297,58.923832405788886,358,23,Active
12298,66.86183645180783,290,38,Active
12299,350.5203509891443,168,32,Active
12300,2274.0754444222725,47,45,Active
12301,883.477311072734,463,35,Active
12302,908.2292093597463,203,1,Active
12303,359.43327783184446,214,47,Active
12304,720.4535828587569,246,45,Active
12305,8.146283002034469,24,5,Active
12306,808.692247940834,321,13,Active
12307,1956.1206876318502,274,5,Mid Value At Risk
12308,758.5832351142745,44,32,Active
12309,1655.2672905900347,332,21,Mid Value At Risk
12310,1029.8054343257286,313,24,Mid Value At Risk
12311,102.77450962079764,363,18,Active
12312,1861.9392927854192,156,21,Mid Value At Risk
12313,55.00332943210968,488,10,Active
12314,610.7998767142775,380,24,Active
12315,122.64880816601249,199,40,Active
12316,9.42053809158562,407,47,Active
12317,438.5925485149901,469,21,Active
12318,279.6921753523021,162,25,Active
12319,532.4263793785274,395,23,Active
12320,688.684605673926,470,22,Active
12321,35.77957300473005,234,4,Active
12322,105.00163510774519,163,34,Active
12323,654.3198717825974,116,6,Active
12324,336.2608129528463,93,28,Active
12325,1045.0214708491667,42,31,Active
12326,845.1129770013681,284,35,Active
12327,1494.5895195978944,379,39,Mid Value At Risk
12328,943.405491282158,210,42,Active
12329,449.5984068832049,206,23,Active
12330,894.1544328844919,466,6,Active
12331,257.6876159841034,220,16,Active
12332,292.58811830479556,280,2,Active
12333,1244.661452680254,136,24,Mid Value At Risk
12334,473.0785031325403,106,17,Active
12335,1281.0977842154773,118,45,Active
12336,1382.6779473774982,237,1,Mid Value At Risk
12337,1559.0806658063564,309,6,Mid Value At Risk
12338,1987.6236407945416,456,5,Mid Value At Risk
12339,451.0790965598474,388,45,Active
